name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Shakespeare Orthodontics Takapuna,"39 Taharoto Road, Takapuna, Auckland 0622, New Zealand",09 216 6888,+64 9 216 6888,https://www.shakespeareortho.co.nz/orthodontist-takapuna/,4.9,251,OPERATIONAL,https://maps.google.com/?cid=14052494201564929456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
JJY Dental Ltd,"g10/31 Northcroft Street, Takapuna, Auckland 0622, New Zealand",09 486 2875,+64 9 486 2875,,4.1,17,OPERATIONAL,https://maps.google.com/?cid=5494328344223012789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Dentist On Shakespeare,"147 Shakespeare Road, Milford, Auckland 0620, New Zealand",09 486 6055,+64 9 486 6055,https://www.mydentist.co.nz/,4.7,45,OPERATIONAL,https://maps.google.com/?cid=3422707085203703537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 7:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Takapuna Health,"1/3 Anzac Street, Takapuna, Auckland 0622, New Zealand",09 486 5482,+64 9 486 5482,http://www.takapunahealth.co.nz/,3.6,48,OPERATIONAL,https://maps.google.com/?cid=4945636353021528502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
North Shore Orthodontics,"14 Auburn Street, Takapuna, Auckland 0622, New Zealand",09 488 7488,+64 9 488 7488,http://www.northshoreortho.co.nz/,5,268,OPERATIONAL,https://maps.google.com/?cid=186186843158419809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Laser Clinics New Zealand - Takapuna,"15/17 Hurstmere Road, Takapuna, Auckland 0622, New Zealand",09 887 6994,+64 9 887 6994,https://www.laserclinicsnewzealand.co.nz/skin-care-clinic/takapuna/?utm_content=Laser+Clinics+New+Zealand+-+Takapuna+-+Auckland&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_2006429332567023306,4.6,214,OPERATIONAL,https://maps.google.com/?cid=13166032790488222278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 4:00 PM,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Auckland Periodontics and Implants - Takapuna,"39 Taharoto Road, Takapuna, Auckland 0622, New Zealand",09 869 2284,+64 9 869 2284,https://www.perioodontics.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=5562161405928996021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Lake Road Dentists,"161 Lake Road, Belmont, Auckland 0622, New Zealand",09 446 3361,+64 9 446 3361,,5,22,OPERATIONAL,https://maps.google.com/?cid=9144842717519202021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
North Shore Periodontics,"414 Lake Road, Hauraki, Auckland 0622, New Zealand",09 486 6770,+64 9 486 6770,http://www.nsperio.co.nz/about-us/,5,1,OPERATIONAL,https://maps.google.com/?cid=15500619163254474537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 5:00 PM; Tuesday: 7:30 AM – 5:00 PM; Wednesday: 7:30 AM – 5:00 PM; Thursday: 7:30 AM – 5:00 PM; Friday: 7:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Cannabis Clinic (Canna Clinic),"12/14 Como Street, Takapuna, Auckland 0622, New Zealand",09 390 0059,+64 9 390 0059,https://cannabisclinic.co.nz/,4.7,1541,OPERATIONAL,https://maps.google.com/?cid=9549569289890748273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Project Dentistry,"Level 1/124 Hurstmere Road, Takapuna, Auckland 0622, New Zealand",09 666 1393,+64 9 666 1393,http://www.projectdentistry.com/,5,2,OPERATIONAL,https://maps.google.com/?cid=9439050940463811153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Specialist Endodontist,"414 Lake Road, Takapuna, Auckland 0622, New Zealand",,,,5,3,OPERATIONAL,https://maps.google.com/?cid=11723367343483001123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Anzac St Dental Centre,"Anzac Street, Takapuna, Auckland 0622, New Zealand",09 489 6078,+64 9 489 6078,,,,OPERATIONAL,https://maps.google.com/?cid=4058051488260837494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
North Shore Prosthodontics,"Level 1/412 Lake Road, Takapuna, Auckland 0622, New Zealand",09 489 9005,+64 9 489 9005,http://northshoreprosthodontist.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9321371455347954301,5,1,OPERATIONAL,https://maps.google.com/?cid=7611877874266780544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:30 PM; Tuesday: 7:30 AM – 4:30 PM; Wednesday: 7:30 AM – 4:30 PM; Thursday: 7:30 AM – 4:30 PM; Friday: 7:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Milford Dentists,"170 Kitchener Road, Milford, Auckland 0620, New Zealand",09 489 6575,+64 9 489 6575,https://www.milforddentists.co.nz/,4.8,52,OPERATIONAL,https://maps.google.com/?cid=1235487893618581934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Shorecare Urgent Care Smales Farm,"Smales Farm 74 Taharoto Road, Takapuna, Auckland 0622, New Zealand",09 486 7777,+64 9 486 7777,http://www.shorecare.co.nz/,3.5,728,OPERATIONAL,https://maps.google.com/?cid=7011335837138287696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
NSOMS (Oral & Maxillofacial Surgeons),"08/3 Akoranga Drive, Northcote, Auckland 0627, New Zealand",09 486 7778,+64 9 486 7778,https://www.nsoms.co.nz/,4.7,226,OPERATIONAL,https://maps.google.com/?cid=5569562581829413653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:30 PM; Tuesday: 7:30 AM – 4:30 PM; Wednesday: 7:30 AM – 4:30 PM; Thursday: 7:30 AM – 4:30 PM; Friday: 7:30 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Petstock Takapuna,"3 Barrys Point Road, Takapuna, Auckland 0622, New Zealand",09 485 3003,+64 9 485 3003,https://www.petstock.co.nz/store/petstock-takapuna-8006,4.6,326,OPERATIONAL,https://maps.google.com/?cid=15320536421890010655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 8:30 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Bunyan Dr TR Specialist Orthodontist,"Hurstmere House Level 1/128 Hurstmere Road, Takapuna, Takapuna Beach 0622, New Zealand",09 489 8081,+64 9 489 8081,http://tbortho.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=1622609007039636477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
The Tooth Company Orthodontics Smales Farm,"Q4 Building Shop 8a/78-94 Taharoto Road, Takapuna, Auckland 0622, New Zealand",09 969 4993,+64 9 969 4993,https://thetoothcompanyortho.co.nz/,4,4,OPERATIONAL,https://maps.google.com/?cid=6564774868186334617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Patrick Wong Prosthodontics,"BDO Tower Level 3/19 Como Street, Takapuna, Auckland 0622, New Zealand",09 416 0085,+64 9 416 0085,http://www.prostho.co.nz/,5,3,OPERATIONAL,https://maps.google.com/?cid=4208022332608757029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Forrest Hill Community Dental Clinic,"20a Bond Crescent, Forrest Hill, Auckland 0620, New Zealand",09 410 7361,+64 9 410 7361,http://www.letstalkteeth.co.nz/,2.8,9,OPERATIONAL,https://maps.google.com/?cid=10296028120824825883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
.Ortho Takapuna,"19 Como Street, Takapuna, Auckland 0622, New Zealand",09 520 0755,+64 9 520 0755,http://ortho.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=9141615188526290476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: Closed; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Doug Waters & Dawn Tan Periodontist,"414 Lake Road, Takapuna, Beach 0622, New Zealand",09 486 6770,+64 9 486 6770,http://www.nsperio.co.nz/,4.5,11,OPERATIONAL,https://maps.google.com/?cid=4535569874758441483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:00 PM; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 7:30 AM – 4:00 PM; Thursday: 7:30 AM – 5:30 PM; Friday: 7:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Ocean View Dental,"12 Ocean View Road, Northcote, Auckland 0627, New Zealand",09 419 5555,+64 9 419 5555,http://www.ourdentist.co.nz/,4.7,107,OPERATIONAL,https://maps.google.com/?cid=10706304124005550596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Dental Studio 114,"114 Lake Road, Northcote, Auckland 0627, New Zealand",09 480 6629,+64 9 480 6629,http://www.dentalstudio114.co.nz/,4.7,42,OPERATIONAL,https://maps.google.com/?cid=3636407713351330857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Dr Simon Brown,"Level 1/412 Lake Road, Takapuna, Auckland 0622, New Zealand",09 489 9005,+64 9 489 9005,http://simon-brown-prosthodontist.blogspot.co.uk/p/about-me.html,3.2,9,OPERATIONAL,https://maps.google.com/?cid=4228321662216676554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 4:30 PM; Tuesday: 7:30 AM – 4:30 AM; Wednesday: 7:30 AM – 4:30 PM; Thursday: 7:30 AM – 4:30 PM; Friday: 7:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
My Dental Implants,"12/3 Akoranga Drive, Northcote, Auckland 0627, New Zealand",09 884 0954,+64 9 884 0954,https://mydentalimplants.co.nz/,5,12,OPERATIONAL,https://maps.google.com/?cid=13770983867702614718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Miracle Denture Clinic,"79 Shakespeare Road, Milford, Auckland 0620, New Zealand",09 489 6667,+64 9 489 6667,,5,11,OPERATIONAL,https://maps.google.com/?cid=4052436453779998504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Shorecare,"78-94 Taharoto Road, Takapuna, Auckland 0622, New Zealand",09 410 9971,+64 9 410 9971,,1.7,6,OPERATIONAL,https://maps.google.com/?cid=17001611966467639444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Tony Bunyan and Dan Kennedy Orthodontics,"Hurstmere House Level 1/128 Hurstmere Road, Takapuna, Auckland 0622, New Zealand",09 489 8081,+64 9 489 8081,http://tbortho.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=8616539829524076408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Bunyan and Kennedy Orthodontists,"Hurstmere, House Level 1/128 Hurstmere Road, Takapuna, Auckland 0622, New Zealand",09 486 8081,+64 9 486 8081,http://www.orthonz.co.nz/,4,4,OPERATIONAL,https://maps.google.com/?cid=806544111470877036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Takapuna Pharmacy,"463 Lake Road, Takapuna, Auckland 0622, New Zealand",09 489 9271,+64 9 489 9271,http://www.takapunapharmacyndl.co.nz/,4,30,OPERATIONAL,https://maps.google.com/?cid=7854944431551460391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Shankar Pasupati Dentist,"16 Auburn Street, Takapuna, Auckland 0622, New Zealand",09 488 7373,+64 9 488 7373,,,,OPERATIONAL,https://maps.google.com/?cid=4939734527553592145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Auckland,Takapuna Auckland,no_prices,2026-03-18
Devonport Dental,"8 Victoria Road, Devonport, Auckland 0624, New Zealand",09 445 0097,+64 9 445 0097,https://www.devonportdentist.co.nz/,4.9,57,OPERATIONAL,https://maps.google.com/?cid=2551056639399432258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 10:00 AM – 3:00 PM; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Focus Dental,"7a Victoria Road, Devonport, Auckland 0624, New Zealand",09 445 3588,+64 9 445 3588,http://www.focusdental.co.nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=1018891013359536281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: Closed; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Tam Dental Group - Cosmetic + General Dentistry,"2A Fleet Street, Devonport, Auckland 0624, New Zealand",09 445 4574,+64 9 445 4574,https://www.clarencetam.co.nz/,4.7,13,OPERATIONAL,https://maps.google.com/?cid=2055603887748894348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: Closed; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: Closed; Saturday: 8:30 AM – 5:00 PM; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Devonport Health Centre,"20 Victoria Road, Devonport, Auckland 0624, New Zealand",09 972 2699,+64 9 972 2699,https://devonporthealth.co.nz/,3.6,49,OPERATIONAL,https://maps.google.com/?cid=9456016270117909618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Devonport Dental Care,"3 Barker St, Devonport TAS 7310, Australia",(03) 6424 5486,+61 3 6424 5486,http://devonportdental.com.au/,5,175,OPERATIONAL,https://maps.google.com/?cid=13629078732320448370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Lee Geoff BDS,"7 Victoria Road, Devonport, Auckland 0624, New Zealand",09 445 3588,+64 9 445 3588,,,,OPERATIONAL,https://maps.google.com/?cid=4888363194502122396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 3:00 PM; Tuesday: 8:00 AM – 3:00 PM; Wednesday: 8:00 AM – 3:00 PM; Thursday: 8:00 AM – 3:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Devonport Health Centre Pharmacy,"20 Victoria Road, Devonport, Auckland 0624, New Zealand",09 262 6542,+64 9 262 6542,https://www.healthpoint.co.nz/pharmacy/pharmacy/devonport-health-centre-pharmacy/,5,20,OPERATIONAL,https://maps.google.com/?cid=2149438339172235146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
Belmont Dental Studio,"9 Williamson Avenue, Belmont, Auckland 0622, New Zealand",09 445 6347,+64 9 445 6347,https://apac.dentalhub.online/soe/new/Belmont%20Dental%20Studio?pid=NZBEM01,4.7,15,OPERATIONAL,https://maps.google.com/?cid=10576378193938039119&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Auckland,Devonport Auckland,no_prices,2026-03-18
