name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Lumino The Dentists: Landing Road Dental Centre Whakatane,"32 Landing Road, Whakatāne 3120, New Zealand",07 308 8585,+64 7 308 8585,https://lumino.co.nz/dentists/landing-road-dental-centre-whakatane/?utm_source=google_business_profile&utm_medium=organic,4.4,26,OPERATIONAL,https://maps.google.com/?cid=13561677912694293689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
East Bay Dental,"9 Simpkins Street, Whakatāne 3120, New Zealand",07 308 5279,+64 7 308 5279,http://www.eastbaydental.co.nz/,4.7,18,OPERATIONAL,https://maps.google.com/?cid=10916748202940655200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
Dentalis Group,"41 Kakahoroa Drive, Whakatāne 3120, New Zealand",0800 007 700,+64 800 007 700,http://www.dentalis.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=1100862053564518916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
Whakatane Hospital,"Stewart Street and, Garaway Street, Whakatāne 3120, New Zealand",07 306 0999,+64 7 306 0999,http://www.bopdhb.govt.nz/patients-visitors/whakat%C4%81ne-hospital/,4.1,82,OPERATIONAL,https://maps.google.com/?cid=4454141386549897615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:45 PM; Tuesday: 8:30 AM – 5:45 PM; Wednesday: 8:30 AM – 5:45 PM; Thursday: 8:30 AM – 5:45 PM; Friday: 8:30 AM – 5:45 PM; Saturday: 8:30 AM – 5:45 PM; Sunday: 8:30 AM – 5:45 PM,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
ONiho Dentures,"82 King Street, Whakatāne 3120, New Zealand",07 307 7207,+64 7 307 7207,http://www.onihodentures.co.nz/contact,4.4,11,OPERATIONAL,https://maps.google.com/?cid=9350370692310263219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Whakatāne,no_prices,2026-03-18
Riverslea Medical Centre,"Parking lot 26 College Road, Edgecumbe 3120, New Zealand",07 304 9106,+64 7 304 9106,https://www.riversleamedical.co.nz/,3,20,OPERATIONAL,https://maps.google.com/?cid=6635733267213966686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Edgecumbe,no_prices,2026-03-18
Bay Vets,"40 Bridge Street, Edgecumbe 3120, New Zealand",07 304 9184,+64 7 304 9184,http://bayvets.net.nz/,4.8,88,OPERATIONAL,https://maps.google.com/?cid=7324361857447859173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Edgecumbe,no_prices,2026-03-18
Edgecumbe Pharmacy,"Riverslea Mall 26 College Road, Edgecumbe 3120, New Zealand",07 304 9734,+64 7 304 9734,,4,63,OPERATIONAL,https://maps.google.com/?cid=551957872059220911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Edgecumbe,no_prices,2026-03-18
Te Ao Marama Aotearoa Maori Dental Association,"13 Tawhara Place Edgecumbe, Whakatāne 3120, New Zealand",021 674 472,+64 21 674 472,https://teaomarama.org.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=93351734128473415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Edgecumbe,no_prices,2026-03-18
Edgecumbe College,"100 College Road, Edgecumbe 3120, New Zealand",07 304 8211,+64 7 304 8211,https://www.rangitaikicollege.school.nz/,,,OPERATIONAL,https://maps.google.com/?cid=3898558900600679435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 5:00 PM; Tuesday: 7:30 AM – 5:00 PM; Wednesday: 7:30 AM – 5:00 PM; Thursday: 7:30 AM – 5:00 PM; Friday: 7:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Edgecumbe,no_prices,2026-03-18
Rehman Medical store,"Main Street, Edgecumbe 3120, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=5266946661038046957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Edgecumbe,no_prices,2026-03-18
Absolute Dental Limited - Kawerau,"Kawerau 3127, New Zealand",07 323 6530,+64 7 323 6530,http://www.absolutedental.co.nz/,4.8,16,OPERATIONAL,https://maps.google.com/?cid=10042860956864766450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Kawerau,no_prices,2026-03-18
Putauaki School Dental Clinic,"8789 Fenton Mill Road, Kawerau 3127, New Zealand",07 323 7764,+64 7 323 7764,,5,2,OPERATIONAL,https://maps.google.com/?cid=7360904881325655446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Kawerau,no_prices,2026-03-18
Fairy Dentures,"371 River Road, Kawerau 3127, New Zealand",07 323 8555,+64 7 323 8555,,,,OPERATIONAL,https://maps.google.com/?cid=8455335122672463726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Kawerau,no_prices,2026-03-18
Murupara Medical Centre - Dr B Conlon,"27 Kowhai Avenue, Murupara 3025, New Zealand",07 366 5555,+64 7 366 5555,,4.6,25,OPERATIONAL,https://maps.google.com/?cid=5850442564682485033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Murupara,no_prices,2026-03-18
Te Kura Kaupapa Motuhake O Tawhiuau,"43 Miro Drive, Murupara 3025, New Zealand",07 366 5817,+64 7 366 5817,https://tawhiuau.nz/,4.3,12,OPERATIONAL,https://maps.google.com/?cid=6132093077350910960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Murupara,no_prices,2026-03-18
Four Square Murupara,"35 Pine Drive, Murupara 3025, New Zealand",07 366 5835,+64 7 366 5835,https://www.foursquare.co.nz/upper-north-island/bay-of-plenty/murupara?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_13787366517654424687&utm_content=Four+Square+Murupara,4.6,102,OPERATIONAL,https://maps.google.com/?cid=1555970111267749514&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 8:00 AM – 7:00 PM,dental_clinic,Bay of Plenty,Murupara,no_prices,2026-03-18
Te Ika Whenua Hauora Health Clinic,"43 Pine Drive, Murupara 3025, New Zealand",07 366 5585,+64 7 366 5585,,,,OPERATIONAL,https://maps.google.com/?cid=12695344210126419727&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Murupara,no_prices,2026-03-18
East Bay Dental Opotiki,"82 Bridge Street, Ōpōtiki 3122, New Zealand",07 308 5279,+64 7 308 5279,https://www.opotiki.info/business/east-bay-dental-opotiki,5,6,OPERATIONAL,https://maps.google.com/?cid=1816763859593372229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Bay of Plenty,Ōpōtiki,no_prices,2026-03-18
Denturecraft Opotiki,"44 Brabant Street, Opotiki, Ōpōtiki 3221, New Zealand",0210 912 2276,+64 210 912 2276,,5,1,OPERATIONAL,https://maps.google.com/?cid=5715268187587693506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Bay of Plenty,Ōpōtiki,no_prices,2026-03-18
